+----------+------------+--------------------+--------------------+--------------------+--------+
|    ID    |    name    |    sum_distance    |      maxspeed      |     meanspeed      | isloop |
| AL032006 |   BERYL    | 1313.0394211991936 | 34.054677665364366 | 14.82341213606896  |   No   |
| AL042006 |   CHRIS    | 1411.9841075112354 | 14.948191537671187 | 10.696849299327544 |   No   |
| AL052006 |   DEBBY    | 2088.3656929153126 | 17.561913481849317 | 13.922437952768751 |   No   |
| AL062006 |  ERNESTO   | 2754.2331510435056 | 18.236959996527567 | 10.989848097157346 |   No   |
| AL072006 |  FLORENCE  |  5406.53619304254  | 27.700958253609993 | 14.771956811591638 |   No   |
| AL082006 |   GORDON   | 5251.019952149952  | 48.00903368136249  | 15.628035571874857 |  Yes   |
| AL092006 |   HELENE   | 5299.984305977794  | 33.10454053735774  | 14.480831437097795 |   No   |
| AL102006 |   ISAAC    | 1783.5423761829877 | 35.002668120422165 | 12.924220117268026 |   No   |
| AL012007 |   ANDREA   | 1373.2957445688508 | 21.720350650229204 | 7.629420803160285  |   No   |
| AL022007 |   BARRY    | 2052.125977161168  | 33.853421375292115 | 15.94259224434999  |   No   |
| AL032007 |  CHANTAL   | 2900.7747431783046 | 57.31399217363278  | 21.97556623619928  |   No   |
| AL042007 |    DEAN    | 4111.640284366928  | 22.98345726009702  | 17.839292482523256 |   No   |
| AL052007 |    ERIN    | 1177.6588657636487 | 15.173151255437245 | 10.57451949785833  |   No   |
| AL062007 |   FELIX    | 2228.7789060121045 | 21.640776314305196 | 15.250308254785718 |   No   |
| AL072007 | GABRIELLE  | 870.1893090662134  | 16.547627279594504 | 11.298388433462339 |   No   |
| AL082007 |   INGRID   | 1147.3964638509296 | 10.760151966434387 | 7.649309759006196  |   No   |
| AL092007 |  HUMBERTO  | 434.91725233729056 | 11.111732452093571 | 8.096346251324892  |   No   |
| AL102007 |    TEN     | 158.43392464353303 | 9.138762665764409  | 8.801884702418503  |   No   |
| AL112007 |   JERRY    | 351.52760698193833 | 19.318893340303287 | 8.369704928141388  |   No   |
| AL122007 |   KAREN    | 1202.097602179497  | 16.155307200624733 | 11.130533353513862 |   No   |
| AL132007 |  LORENZO   | 363.4320146272827  |  8.44864232151464  | 5.121533258928458  |  Yes   |
| AL142007 |  MELISSA   | 1752.0265586743376 | 14.67788566832087  | 9.733480881524098  |   No   |
| AL152007 |  FIFTEEN   | 1940.6747080431273 | 30.759750341483084 | 12.937831386954176 |   No   |
| AL162007 |    NOEL    | 4183.894359861272  | 41.22624850608401  | 13.70077557827431  |   No   |
| AL172007 |    OLGA    | 1879.8445887957096 | 22.238975474477957 | 13.573456656947078 |   No   |
| AL012008 |   ARTHUR   | 226.86688172576817 | 6.052412890773884  | 4.679379172893025  |   No   |
| AL022008 |   BERTHA   | 5376.199420038236  | 40.53831636316044  | 12.397595344068723 |  Yes   |
| AL032008 | CRISTOBAL  | 1304.2404556731708 | 30.428686631886077 | 12.786671134050696 |   No   |
| AL042008 |   DOLLY    | 1638.9175902142233 | 25.460170365379064 | 10.523903791260928 |   No   |
| AL052008 |  EDOUARD   | 677.1462319554729  | 13.731145865351907 | 8.681361948147089  |   No   |
| AL062008 |    FAY     | 2352.121181563104  | 28.674749975817214 |  8.35533151399969  |  Yes   |
| AL072008 |   GUSTAV   | 2866.6871125574953 | 26.275510912599515 | 10.46462001158584  |   No   |
| AL082008 |   HANNA    | 3600.314164950025  | 36.048866850637005 | 13.152987260970983 |  Yes   |
| AL092008 |    IKE     | 5076.040351372837  | 52.101601517211115 | 14.825798884828558 |   No   |
| AL102008 | JOSEPHINE  | 1913.394247005893  |  21.5716357798115  | 9.965595036489026  |   No   |
| AL112008 |    KYLE    | 1811.5840257304055 | 24.78350664026989  | 13.724121407048527 |   No   |
| AL122008 |   LAURA    | 2583.1394373152657 | 31.227050410176787 | 13.046158774319522 |   No   |
| AL132008 |   MARCO    | 312.0651515038763  | 9.948970944403253  | 7.4301226548541965 |   No   |
| AL142008 |    NANA    | 793.0773471434762  | 17.147976736972886 | 10.167658296711235 |   No   |
| AL152008 |    OMAR    | 2171.9465045382963 | 30.612553280335373 | 11.677131744829548 |   No   |
| AL162008 |  SIXTEEN   | 182.90117668131865 | 16.63150525302122  | 6.681819411352114  |   No   |
| AL172008 |   PALOMA   | 1490.173930423094  | 21.11087710514734  | 7.1195083622341855 |  Yes   |
| AL012009 |    ONE     | 1108.5990995980205 | 18.659110016025704 | 13.197608328547863 |   No   |
| AL022009 |    ANA     | 1800.2136249835482 | 21.360304998578034 | 12.001424166556985 |   No   |
| AL032009 |    BILL    | 5423.536774581133  | 46.284676793365975 | 21.437112902178907 |   No   |
| AL042009 | CLAUDETTE  | 433.6880879385984  | 15.840225126781549 | 12.643829115365197 |   No   |
| AL052009 |   DANNY    | 566.9355701381475  | 12.218489967396314 | 9.085849798182084  |   No   |
| AL062009 |   ERIKA    | 537.8148875623612  | 34.62415004612259  | 11.138977893270512 |   No   |
| AL072009 |    FRED    | 3003.221309401829  | 19.17179536793338  | 10.649720955325629 |  Yes   |
| AL082009 |   EIGHT    | 425.29440250600214 | 12.204090205630898 | 11.813733402944502 |   No   |
| AL092009 |   GRACE    | 2912.118256619295  | 26.872100656063285 | 13.482028965830063 |  Yes   |
| AL102009 |   HENRI    | 1359.9204010863398 | 16.160869279288637 | 10.302427280957122 |   No   |
| AL112009 |    IDA     | 1439.2813275663361 | 20.280403957304532 | 8.572140734989249  |   No   |
| AL012010 |    ALEX    | 1349.6625008020828 | 14.132558385108164 |  8.01680997783564  |   No   |
| AL022010 |    TWO     | 762.8206467785687  | 20.11684896341183  | 11.607481492012745 |   No   |
| AL032010 |   BONNIE   | 1077.7325934091627 | 23.418157950505385 | 14.365879668343677 |   No   |
| AL042010 |   COLIN    | 2065.9255456034007 | 29.80616581962894  | 14.93335018676108  |   No   |
| AL052010 |    FIVE    | 1240.831271019205  | 15.34243361111744  | 6.671135865694652  |  Yes   |
| AL062010 |  DANIELLE  | 4994.282170691507  | 42.83075482617421  | 16.647607235638354 |   No   |
| AL072010 |    EARL    |  5387.33549959525  | 36.629580809005674 | 17.872150690011274 |   No   |
| AL082010 |   FIONA    |   2303.754725566   | 24.442958924730263 | 16.693874822942025 |   No   |
| AL092010 |   GASTON   | 2111.9360997615177 | 18.45579924524731  | 12.137563791732859 |   No   |
| AL102010 |  HERMINE   | 1336.2850806868157 | 17.517741285459945 | 10.734696205415352 |   No   |
| AL112010 |    IGOR    |  4738.08852001217  | 40.83616604361379  | 13.832842628204391 |   No   |
| AL122010 |   JULIA    | 3462.189319440969  | 23.14379329685447  | 11.54063106480323  |   No   |
| AL132010 |    KARL    | 1126.4286688192528 | 15.205542881924826 | 10.889769746198343 |   No   |
| AL142010 |    LISA    | 1184.096512085651  | 10.348359755208618 | 5.525209704352792  |   No   |
| AL152010 |  MATTHEW   | 1109.3042903742626 | 19.614856138483763 | 14.652408682064273 |   No   |
| AL162010 |   NICOLE   | 600.1266931950802  | 23.138215648334224 | 10.64671907372647  |   No   |
| AL172010 |    OTTO    | 3548.5144542883386 | 41.64757159158479  | 12.85693642858094  |   No   |
| AL182010 |   PAULA    | 943.9848383963538  | 13.890415202903696 |  8.33993716574044  |   No   |
| AL192010 |  RICHARD   |  1040.69525019083  | 11.48728274389393  | 6.6338163853397285 |   No   |
| AL202010 |   SHARY    | 1128.1970786356997 | 37.79130851443998  | 23.50410580491041  |   No   |
| AL212010 |   TOMAS    | 3674.933076133044  | 30.226967483231135 | 12.358976086561698 |   No   |
| AL012011 |   ARLENE   | 373.67090797503766 | 8.386804611881097  | 5.688168120592477  |   No   |
| AL022011 |    BRET    | 1553.6474872615745 | 24.731866687861483 | 9.247901709890323  |   No   |
| AL032011 |   CINDY    | 1768.6568610525264 | 32.423627909506344 | 24.564678625729538 |   No   |
| AL042011 |    DON     | 776.4109145244603  | 16.111484160370615 | 11.393542391252193 |   No   |
| AL052011 |   EMILY    | 1637.7986071482956 | 17.080676386748866 | 11.868105848900692 |   No   |
| AL062011 |  FRANKLIN  | 1512.8327437642115 | 25.326096922603828 | 18.009913616240613 |   No   |
| AL072011 |    GERT    | 1686.8716162304013 |  32.248219193366   | 15.619181631762972 |   No   |
| AL082011 |   HARVEY   | 908.9072911017118  | 15.710099802625066 | 10.404401356923893 |   No   |
| AL092011 |   IRENE    | 3094.787511462291  | 32.137399997600895 | 15.006781937689945 |   No   |
| AL102011 |    TEN     | 376.4584823954454  | 11.473441019942726 | 7.842885049905112  |   No   |
| AL112011 |    JOSE    |   928.5666847011   | 23.400945010456464 |  12.8967595097375  |   No   |
| AL122011 |   KATIA    | 6746.776733147416  | 52.93038101212053  | 17.84861569615719  |   No   |
| AL202011 |  UNNAMED   | 469.89803083441825 | 13.127143131144487 | 6.024333728646388  |   No   |
| AL132011 |    LEE     | 740.8263343138058  | 18.828519019538675 |  6.63508377084099  |   No   |
| AL142011 |   MARIA    | 3782.556398595447  | 48.810897618460835 | 16.467546079256024 |   No   |
| AL152011 |    NATE    | 463.1189638898894  | 9.871828980044999  | 3.8150192058654664 |  Yes   |
| AL162011 |  OPHELIA   | 4429.223445213518  | 37.95341148583142  | 13.28425800886328  |  Yes   |
| AL172011 |  PHILIPPE  | 4153.522189372735  | 36.573925767225525 | 10.81646403482483  |   No   |
| AL182011 |    RINA    |  882.098842361056  | 10.674128436078831 | 5.168044493661241  |   No   |
| AL192011 |    SEAN    | 1536.6547381605371 | 31.75989581578555  | 9.485523075065043  |   No   |
| AL012012 |  ALBERTO   | 1035.634615634697  | 18.998139395499233 | 9.084514172234185  |   No   |
| AL022012 |   BERYL    | 2248.0319800201128 | 34.08131152803221  | 12.519824138100514 |   No   |
| AL032012 |   CHRIS    | 2788.199165825367  | 21.59712281832384  | 15.489995365696485 |  Yes   |
| AL042012 |   DEBBY    | 520.5664085054063  | 10.523992847345804 | 5.631125056717004  |   No   |
| AL052012 |  ERNESTO   | 2999.251809286124  | 22.261070131486743 | 14.333125342040603 |   No   |
| AL062012 |  FLORENCE  | 1777.2249341943548 | 21.411011789058936 | 14.810207784952954 |   No   |
| AL072012 |   HELENE   | 3445.818984412824  | 24.39268303862542  | 15.521707136994703 |   No   |
| AL082012 |   GORDON   | 2292.3641685767907 | 20.96275041293661  | 15.953356916182337 |   No   |
| AL092012 |   ISAAC    | 3511.407697584333  | 19.386188933654246 | 12.273202578735113 |   No   |
| AL102012 |   JOYCE    |  899.186425640634  | 16.246294165303052 | 13.624036752130813 |   No   |
| AL112012 |    KIRK    |  2182.6940018727   | 43.23968332079403  | 17.322968268830955 |   No   |
| AL122012 |   LESLIE   | 4271.819866055044  | 44.00017534053614  | 12.756109224296118 |   No   |
| AL132012 |  MICHAEL   | 1948.3747266259718 | 30.45107093785656  | 7.9202224659592355 |   No   |
| AL142012 |   NADINE   | 5175.665622111102  | 20.787139778010545 | 9.080115126510703  |  Yes   |
| AL152012 |   OSCAR    | 846.9756573491076  | 16.76778326250994  | 11.763550796515382 |   No   |
| AL162012 |   PATTY    | 88.59696452182907  | 2.0679419882006154 | 1.4766160753638178 |  Yes   |
| AL172012 |   RAFAEL   | 5521.442821038882  | 39.165223621027145 | 16.731644912239034 |  Yes   |
| AL182012 |   SANDY    |  2326.5007009975   | 22.386449562002824 | 10.556124641178373 |  Yes   |
| AL192012 |    TONY    | 1590.7017756993182 | 21.89765397004179  | 13.953524348239625 |   No   |
| AL012013 |   ANDREA   | 1514.6776043294967 | 34.76060503968792  | 20.410840167663228 |   No   |
| AL022013 |   BARRY    | 1054.3029446693947 | 11.39290745734849  | 8.645418060955528  |   No   |
| AL032013 |  CHANTAL   | 1808.2379698556192 | 27.637144634676403 | 25.114416247994715 |   No   |
| AL042013 |   DORIAN   | 4035.471353170758  | 21.242592536386812 | 13.451571177235865 |   No   |
| AL052013 |    ERIN    | 1234.077812413405  | 14.808870706700878 | 10.825243968538638 |   No   |
| AL062013 |  FERNAND   | 253.5284739665324  | 20.777469277709283 | 10.32992010368523  |   No   |
| AL072013 | GABRIELLE  | 1570.4306832043173 | 19.374823363145385 | 7.478241348591986  |   No   |
| AL082013 |   EIGHT    | 106.32450697104534 | 6.850766083631185  | 5.906917053946963  |   No   |
| AL092013 |  HUMBERTO  | 2357.382713566396  | 13.913460134765723 | 8.731047087282949  |   No   |
| AL102013 |   INGRID   | 679.1467523569399  | 9.522755271691768  | 5.7715653135501395 |   No   |
| AL112013 |   JERRY    | 1680.8401423355415 | 14.892328145556354 | 8.754375741330945  |   No   |
| AL122013 |   KAREN    |  486.193616994409  | 15.080189697118774 | 7.290188978106248  |   No   |
| AL132013 |  LORENZO   | 753.0592371194965  | 9.727616976311584  | 6.275493642662471  |   No   |
| AL142013 |  MELISSA   | 2443.570921286748  | 30.507085962788825 | 16.29047280857832  |   No   |
| AL152013 |  UNNAMED   | 563.5426978086157  | 12.180821952138269 | 6.261585531206841  |  Yes   |
| AL012014 |   ARTHUR   | 2793.7944692866563 | 27.614805498009733 | 11.082748301526554 |   No   |
| AL022014 |    TWO     | 1562.5359231569714 | 27.403040516500237 | 16.276415866218457 |   No   |
| AL032014 |   BERTHA   | 5715.6264256468085 | 47.86120341242869  | 21.035195345867518 |   No   |
| AL042014 | CRISTOBAL  | 3941.8730769950002 | 46.94139423514713  | 17.28891700436403  |   No   |
| AL052014 |   DOLLY    | 619.6738387570789  | 13.087426281931101 | 9.719689901679029  |   No   |
| AL062014 |  EDOUARD   | 3572.5764635464025 | 25.48793215006249  | 12.944117621544944 |   No   |
| AL072014 |    FAY     | 1020.7613489883662 | 24.364763047086765 | 14.848530809354013 |   No   |
| AL082014 |  GONZALO   | 3475.2932214158536 | 46.430641512729416 | 16.817801771458498 |   No   |
| AL092014 |   HANNA    | 1453.784043267774  | 9.744935859467377  | 6.878420264099403  |   No   |
| AL012015 |    ANA     | 1305.8305082625484 | 35.30676567700522  |  8.19811308585975  |  Yes   |
| AL022015 |    BILL    | 1326.803481738283  | 19.208169212357735 | 10.685042590607639 |   No   |
| AL032015 | CLAUDETTE  | 1157.428342830246  | 20.706431718278523 | 13.778908843217213 |   No   |
| AL042015 |   DANNY    | 1935.3020013922196 | 14.507554479936735 | 10.75167778551233  |   No   |
| AL052015 |   ERIKA    | 1379.6883340596805 | 17.50159637588809  | 15.329870378440894 |   No   |
| AL062015 |    FRED    | 1740.7710426101128 | 14.728405801650558 | 9.670950236722849  |   No   |
| AL072015 |   GRACE    | 1371.5383115044965 | 16.57548289664663  | 14.286857411505169 |   No   |
| AL082015 |   HENRI    | 370.15947204556676 | 14.358440051206015 |  5.14110377841065  |   No   |
| AL092015 |    NINE    | 726.7216585025214  |  8.48653541287329  | 6.728904245393716  |   No   |
| AL102015 |    IDA     | 2347.153877202774  | 14.563315511656208 |  7.82384625734258  |   No   |
| AL112015 |  JOAQUIN   | 4493.268814555684  | 32.06843180255254  | 10.139678564283873 |  Yes   |
| AL122015 |    KATE    | 2274.020124520745  | 42.715393053958486 | 19.94754495193636  |   No   |
| AL012016 |    ALEX    | 4786.525105215696  | 42.59245555882393  | 20.661351956502315 |   No   |
| AL022016 |   BONNIE   | 3365.5371242872657 | 29.505400212425062 | 10.476868708602883 |  Yes   |
| AL032016 |   COLIN    | 2049.020577588211  | 43.792141310858845 | 25.99869223352187  |   No   |
| AL042016 |  DANIELLE  | 447.5064952557632  | 11.608111927272654 | 7.742670217570992  |   No   |
| AL052016 |    EARL    | 1181.7194287411578 | 16.35024730205998  | 11.759283390929365 |   No   |
| AL062016 |   FIONA    | 2154.528721731227  | 16.742286917448084 | 11.969604009617928 |   No   |
| AL072016 |   GASTON   | 4058.021051897552  | 21.09856217191997  | 13.006477730440876 |   No   |
| AL082016 |   EIGHT    | 820.6270635142318  | 15.086038374560259 |  6.8385588626186   |   No   |
| AL092016 |  HERMINE   | 2214.0035258942057 | 26.103596923806837 | 8.874296748245413  |  Yes   |
| AL102016 |    IAN     | 2541.2407235094756 |  53.2337093035826  | 21.177006029245625 |   No   |
| AL112016 |   JULIA    | 1109.2540412525902 | 10.90322761158769  | 5.777364798190575  |  Yes   |
| AL122016 |    KARL    | 4588.827802498929  | 54.74767619949471  | 14.430276108487199 |   No   |
| AL132016 |    LISA    | 1536.9008631254405 | 14.72282543908981  | 8.832763581180695  |   No   |
| AL142016 |  MATTHEW   | 2606.8619356294057 | 14.734288248021906 | 9.492462774363176  |   No   |
| AL152016 |   NICOLE   | 3508.730997454069  | 40.04614322917394  | 9.728349418530561  |  Yes   |
| AL162016 |    OTTO    | 1215.846647424198  | 17.973540605878892 | 6.329371531118917  |  Yes   |
| AL012017 |   ARLENE   | 2034.396069647742  | 27.426241993334145 | 13.041000446459892 |   No   |
| AL022017 |    BRET    | 799.0007304041781  | 26.248325689220284 | 19.73775343820383  |   No   |
| AL032017 |   CINDY    | 1504.0753346972895 | 47.95669134669606  | 14.342518415833021 |   No   |
| AL042017 |  UNNAMED   |  835.429975850667  | 19.202053569847276 | 17.40479116355556  |   No   |
| AL052017 |    DON     | 559.6321611308255  | 16.729241939271954 | 15.545337809189597 |   No   |
| AL062017 |   EMILY    | 495.0128290650067  | 12.709593852341186 | 9.406222739934705  |   No   |
| AL072017 |  FRANKLIN  | 1036.2699484513819 | 19.876549717003787 | 11.778902635981451 |   No   |
| AL082017 |    GERT    | 2690.1116788411478 |  34.9554786982706  | 16.605627647167587 |   No   |
| AL092017 |   HARVEY   | 4350.996143585166  | 22.044345994822837 | 10.655803409851273 |  Yes   |
| AL112017 |    IRMA    | 4155.826420489473  | 22.912012290819458 | 12.416245436121102 |   No   |
| AL122017 |    JOSE    | 4214.337420558997  | 16.90656779310186  |  8.36178059634722  |  Yes   |
| AL132017 |   KATIA    | 362.93163553314724 | 8.214595576308126  | 3.9607088524537613 |   No   |
| AL142017 |    LEE     | 4184.023813145316  | 47.756692950500074 | 11.247375841788479 |   No   |
| AL152017 |   MARIA    | 4892.957256205144  | 35.35971855922907  | 12.851559386623213 |   No   |
| AL162017 |    NATE    |  3206.95467338635  | 35.02586732803884  | 17.66675816265411  |   No   |
| AL172017 |  OPHELIA   | 3382.270185230649  | 45.45194199831943  | 12.86089690171667  |  Yes   |
| AL182017 |  PHILIPPE  | 377.14514982737404 | 18.628233900736603 | 13.517481358280298 |   No   |
| AL192017 |    RINA    | 1307.8143434843273 | 20.301152152109683 | 10.898452862369393 |   No   |
| AL012018 |  ALBERTO   |  1793.19906858857  | 26.661777465071108 | 12.399097708189407 |   No   |
| AL022018 |   BERYL    | 4252.955142916185  | 26.947359027148536 | 13.89854621868034  |   No   |
| AL032018 |   CHRIS    | 3662.471116228164  | 40.51371617109347  | 12.45738474907539  |  Yes   |
| AL042018 |   DEBBY    | 2534.681543911328  | 27.277212348239885 | 13.62732012855553  |  Yes   |
| AL052018 |  ERNESTO   | 2045.202715645714  | 35.81706409270686  | 20.051007016134445 |   No   |
| AL062018 |  FLORENCE  | 4711.674560285379  |  33.5001589151939  | 10.196945042986219 |   No   |
| AL072018 |   GORDON   | 1158.837626579936  | 18.196327866731156 | 10.908949665985043 |   No   |
| AL082018 |   HELENE   | 3702.782995689656  | 31.681560649478133 | 15.05196339711242  |   No   |
| AL092018 |   ISAAC    | 2027.598400780522  | 17.535184714374907 | 11.264435559891789 |   No   |
| AL102018 |   JOYCE    | 1964.7397970724112 | 16.589215012728378 |  8.6172798117211   |   No   |
| AL112018 |  UNNAMED   | 91.12716386007463  | 6.907480219381253  | 3.7969651608364425 |   No   |
| AL122018 |    KIRK    | 2570.9092605545684 | 23.75330704309655  | 16.347274658711576 |   No   |
| AL132018 |   LESLIE   | 5667.375899348202  | 37.93281092871311  | 10.733666476038254 |  Yes   |
| AL142018 |  MICHAEL   | 4610.205531215705  | 55.01192746455689  | 21.479309626448895 |   No   |
| AL152018 |   NADINE   | 758.8044024537255  | 13.140287137813013 | 7.439258847585544  |   No   |
| AL162018 |   OSCAR    |  3810.83818131638  | 30.373776135425032 | 18.146848482458946 |   No   |
| EP011949 |  UNNAMED   | 221.3045030340392  | 9.455147303475455  | 6.147347306501088  |   No   |
| EP021949 |  UNNAMED   | 1041.2839429547942 | 8.700972824756699  | 7.231138492741626  |   No   |
| EP031949 |  UNNAMED   | 940.3489737261417  | 15.298357155108791 | 6.530201206431539  |   No   |
| EP041949 |  UNNAMED   | 353.64389450973493 | 12.470718909328893 | 7.367581135619479  |   No   |
| EP051949 |  UNNAMED   | 488.86700963512305 | 15.014806545677104 | 10.184729367398393 |   No   |
| EP061949 |  UNNAMED   | 422.3872932813955  | 20.707703872312045 | 11.732980368927654 |   No   |
| EP011950 |  UNNAMED   | 735.8541284260813  | 13.981359618780848 | 6.1321177368840125 |   No   |
| EP021950 |  UNNAMED   | 540.1235262890607  | 8.947308903718428  | 7.501715642903619  |   No   |
| EP031950 |  UNNAMED   | 610.3177094156163  | 10.641922354911431 |  8.47663485299467  |   No   |
| CP011950 |    HIKI    | 2183.0618553564705 | 15.126825410614261 | 9.574832698931887  |   No   |
| EP041950 |  UNNAMED   | 140.36000436964957 | 10.299789944610719 | 5.848333515402065  |   No   |
| EP051950 |  UNNAMED   | 674.0252768506791  | 9.648973981317054  | 7.021096633861243  |   No   |
| EP061950 |  UNNAMED   | 260.0241109507222  | 7.553852224181063  | 5.4171689781400465 |   No   |
| EP011951 |  UNNAMED   | 489.8491031825664  | 8.024395698881273  | 5.831536942649601  |   No   |
| EP021951 |  UNNAMED   | 375.7585446236192  | 18.784874034977715 | 15.65660602598413  |   No   |
| EP031951 |  UNNAMED   | 175.4468846496776  | 7.728763035423243  | 7.310286860403234  |   No   |
| EP041951 |  UNNAMED   | 213.39703677919022 | 9.960964744474696  | 8.891543199132926  |   No   |
| EP051951 |  UNNAMED   | 2097.541207334828  | 19.241051817444497 | 12.485364329373978 |   No   |
| EP061951 |  UNNAMED   | 1483.0904697448404 | 25.16028116396083  | 12.35908724787367  |   No   |
| EP071951 |  UNNAMED   | 505.86207821958766 | 7.967945859832141  | 5.269396648120704  |   No   |
| EP081951 |  UNNAMED   | 1187.6238368326608 | 13.786728405481869 | 9.896865306938839  |   No   |
| EP091951 |  UNNAMED   | 705.9776355292596  |  13.2553265412539  | 9.805244937906382  |   No   |
| EP011952 |  UNNAMED   | 385.9112983427795  | 9.001631712531218  | 8.039818715474572  |   No   |
| EP021952 |  UNNAMED   | 610.7247965136103  | 8.877934409975646  | 6.3617166303501085 |   No   |
| EP031952 |  UNNAMED   | 411.3391780587889  | 10.98202085799884  |  8.5695662095581   |   No   |
| EP041952 |  UNNAMED   | 616.2328077220225  | 15.434142773274802 | 8.558788996139201  |   No   |
| EP051952 |  UNNAMED   | 1222.0658322876425 | 14.528741824917008 | 7.274201382664536  |   No   |
| EP061952 |  UNNAMED   |  261.880784723038  | 7.620233634695235  | 5.455849681729958  |   No   |
| EP071952 |  UNNAMED   | 392.0325068635245  | 10.562819254631188 | 8.167343892990093  |   No   |
| EP011953 |  UNNAMED   | 383.7778630539989  | 9.246895801788538  |  7.99537214695831  |   No   |
| EP021953 |  UNNAMED   | 242.59825154725849 | 15.278545074958622 | 10.108260481135769 |   No   |
| EP031953 |  UNNAMED   | 346.0566419333706  | 7.6402856088366065 | 4.806342249074591  |   No   |
| EP041953 |  UNNAMED   | 957.3555763352315  | 10.372480671731958 | 6.648302613439107  |   No   |
| EP011954 |  UNNAMED   | 607.6138904064713  | 10.090999697246144 |  5.62605454080066  |   No   |
| EP021954 |  UNNAMED   | 1098.3863839328337 | 12.607402475352439 | 7.627683221755789  |   No   |
| EP031954 |  UNNAMED   | 1481.8491497827238 | 16.981209051215412 | 11.226129922596392 |   No   |
| EP041954 |  UNNAMED   | 1188.520571690529  | 11.537114240428936 | 6.602892064947383  |   No   |
| EP051954 |  UNNAMED   | 1904.5099381937332 | 19.372021794408624 |  11.3363686797246  |   No   |
| EP061954 |  UNNAMED   | 837.7899741561685  | 18.39432442001129  | 9.973690168525815  |   No   |
| EP071954 |  UNNAMED   | 1098.6090209746444 | 11.965682368034173 | 7.629229312323919  |   No   |
| EP081954 |  UNNAMED   | 1260.0888979010451 | 13.353556673476442 |  8.07749293526311  |   No   |
| EP091954 |  UNNAMED   | 681.1256395722875  | 13.425309268506487 | 7.0950587455446605 |   No   |
| EP101954 |  UNNAMED   | 326.5512577811866  | 11.883408698284205 |  6.04724551446642  |   No   |
| EP111954 |  UNNAMED   | 1622.4115323030076 | 18.610617266737997 | 11.26674675210422  |   No   |
| EP011955 |  UNNAMED   | 287.3981246963651  | 6.467463781083278  | 4.789968744939419  |   No   |
| EP021955 |  UNNAMED   | 435.44536619617895 | 7.704962241163806  | 6.047852308280265  |   No   |
| EP031955 |  UNNAMED   | 600.3784109785935  | 12.96282062253047  | 10.006306849643225 |   No   |
| EP041955 |  UNNAMED   | 506.8870197514344  |  8.81989096386683  | 5.2800731224107755 |   No   |
| EP051955 |  UNNAMED   | 556.3129576784974  | 11.565844312223156 | 7.7265688566457955 |   No   |
| EP061955 |  UNNAMED   | 263.58135579271004 | 13.499742675712712 | 10.982556491362917 |   No   |
| EP011956 |  UNNAMED   |  522.224566886655  | 24.680606158497337 | 21.759356953610627 |   No   |
| EP021956 |  UNNAMED   | 723.2011725251721  | 11.827792744558252 | 6.696307153010854  |   No   |
| EP031956 |  UNNAMED   | 380.79534547014725 | 15.061973263742344 | 10.577648485281868 |   No   |
| EP041956 |  UNNAMED   | 393.5019837902262  | 12.613720669849018 | 10.930610660839614 |   No   |
| EP051956 |  UNNAMED   | 892.0271848445028  | 14.300983924644557 | 12.389266456173651 |   No   |
| EP061956 |  UNNAMED   | 343.69616325096104 | 10.524324770812393 | 7.160336734395021  |   No   |
| EP071956 |  UNNAMED   | 1144.7814444192895 | 22.23733229635887  | 15.899742283601244 |   No   |
| EP081956 |  UNNAMED   | 293.4895807174655  | 17.546116829591412 | 16.30497670652586  |   No   |
| EP091956 |  UNNAMED   | 466.25171955332866 | 9.817088343918087  | 7.770861992555477  |   No   |
| EP101956 |  UNNAMED   | 1197.8677422425658 | 14.31822079045246  | 11.091367983727462 |   No   |
| EP111956 |  UNNAMED   | 312.8366853356352  | 9.777766508983747  | 8.689907925989866  |   No   |
| EP011957 |   KANOA    | 2725.0145806659343 | 20.865483577519612 | 10.322024926764906 |   No   |
| EP021957 |  UNNAMED   | 2847.3630129736725 | 22.393327160176828 | 11.864012554056966 |   No   |
| EP031957 |  UNNAMED   | 1220.7680661539575 | 13.028517834619151 | 7.825436321499726  |   No   |
| CP011957 |   DELLA    | 3029.412984506584  | 16.51181559283123  | 10.742599235838952 |   No   |
| EP041957 |  UNNAMED   | 427.15698500145584 | 10.84101634301967  | 7.9103145370639965 |   No   |
| EP051957 |  UNNAMED   | 289.86617488834634 | 11.099108774503641 | 6.9015755925796745 |   No   |
| EP061957 |  UNNAMED   | 306.20185514837095 | 6.050908988494526  | 5.103364252472849  |   No   |
| CP021957 |  UNNAMED   | 794.9608807543966  | 19.548832757049855 | 11.041123343811064 |   No   |
| EP071957 |  UNNAMED   | 151.58486208212832 | 13.738416362965255 | 8.421381226784908  |   No   |
| EP081957 |  UNNAMED   | 1398.2820849624188 | 31.148556299138736 | 11.652350708020153 |   No   |
| EP091957 |  UNNAMED   | 530.6920739953982  | 18.848769462614055 | 8.844867899923305  |   No   |
| EP101957 |  UNNAMED   |  736.351871143912  | 20.020546275584714 | 15.340663982164834 |   No   |
| CP031957 |    NINA    | 1421.906321742588  |  12.4816434973122  | 7.899479565236599  |   No   |
| EP011958 |  UNNAMED   | 1253.5523609112843 | 10.308495019682784 | 5.223134837130349  |   No   |
| EP021958 |  UNNAMED   | 385.0280115158786  | 9.723293082853992  | 8.021416906580805  |   No   |
